Timestamp, COUNTER, INTERPOLATED, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1649066940.7216, 30, 0, 4132.308, 4133.59, 4132.436, 4136.667, 4134.359, 4130, 4131.667, 4134.359, 4136.667, 4137.179, 4181.667, 4899.103, 4133.718, 4143.846, 0, 0, []
1649066940.7294, 31, 0, 4131.923, 4129.359, 4132.051, 4136.026, 4134.359, 4130.897, 4133.077, 4135, 4137.436, 4139.103, 4186.026, 4904.615, 4133.462, 4143.974, 0, 0, []
1649066940.7374, 32, 0, 4132.308, 4131.538, 4135.513, 4136.538, 4134.359, 4130.641, 4135.513, 4136.154, 4137.692, 4139.615, 4196.795, 4906.923, 4134.615, 4140.897, 0, 0, []
1649066940.7453, 33, 0, 4134.103, 4131.538, 4133.846, 4136.282, 4134.359, 4129.744, 4133.462, 4136.026, 4136.667, 4137.692, 4190, 4902.436, 4136.923, 4141.795, 0, 0, []
1649066940.7531, 34, 0, 4132.564, 4128.718, 4133.59, 4136.026, 4134.359, 4129.103, 4133.846, 4135.385, 4136.667, 4139.231, 4183.462, 4901.538, 4134.744, 4140.385, 0, 0, []
1649066940.761, 35, 0, 4131.282, 4132.308, 4133.462, 4136.795, 4134.359, 4130.128, 4135.385, 4134.872, 4137.564, 4140.385, 4187.564, 4902.564, 4136.795, 4140.769, 0, 0, []
1649066940.7687, 36, 0, 4131.795, 4130.513, 4133.974, 4136.538, 4134.487, 4128.846, 4134.231, 4135.256, 4136.41, 4137.308, 4187.179, 4902.692, 4136.026, 4140.513, 0, 0, []
1649066940.7766, 37, 0, 4133.846, 4127.949, 4134.487, 4136.154, 4134.872, 4130.256, 4131.667, 4135.897, 4135.641, 4138.205, 4185.128, 4902.308, 4130.385, 4137.436, 0, 0, []
1649066940.7844, 38, 0, 4133.718, 4130.897, 4134.744, 4135.769, 4133.974, 4133.333, 4132.051, 4135.256, 4136.026, 4140.385, 4188.077, 4900.513, 4132.436, 4137.308, 0, 0, []
1649066940.7923, 39, 0, 4132.308, 4129.103, 4134.231, 4134.615, 4133.718, 4131.923, 4134.872, 4134.615, 4136.154, 4138.462, 4187.308, 4901.795, 4136.154, 4138.205, 0, 0, []
1649066940.8001, 40, 0, 4136.923, 4130.769, 4129.744, 4134.359, 4136.154, 4130.897, 4133.718, 4136.538, 4137.308, 4138.077, 4185.897, 4902.821, 4136.282, 4141.538, 0, 0, []
1649066940.8079, 41, 0, 4136.41, 4135.256, 4131.923, 4135.897, 4132.308, 4130.641, 4131.923, 4138.077, 4138.462, 4138.59, 4187.949, 4902.179, 4133.974, 4141.154, 0, 0, []
1649066940.8157, 42, 0, 4131.923, 4132.949, 4134.231, 4137.179, 4127.564, 4130.769, 4135.897, 4136.282, 4137.308, 4136.538, 4187.564, 4903.846, 4134.359, 4137.949, 0, 0, []
1649066940.8236, 43, 0, 4132.949, 4130.256, 4129.359, 4136.667, 4132.692, 4130.769, 4134.359, 4134.744, 4136.026, 4138.205, 4186.282, 4903.718, 4137.308, 4140.897, 0, 0, []
1649066940.8314, 44, 0, 4133.974, 4128.077, 4129.359, 4135.769, 4138.333, 4130.256, 4127.436, 4135.385, 4137.179, 4140.769, 4185.256, 4902.179, 4135.256, 4141.795, 0, 0, []
1649066940.8393, 45, 0, 4134.744, 4129.744, 4132.051, 4136.154, 4136.154, 4131.538, 4127.564, 4135.513, 4137.949, 4137.436, 4185.769, 4900.256, 4135.513, 4140, 0, 0, []
1649066940.847, 46, 0, 4135.128, 4132.051, 4133.333, 4136.795, 4135.128, 4131.795, 4133.846, 4134.103, 4136.026, 4139.103, 4187.949, 4898.718, 4136.282, 4138.846, 0, 0, []
1649066940.855, 47, 0, 4132.949, 4131.795, 4132.436, 4136.538, 4136.41, 4129.872, 4136.026, 4132.692, 4134.359, 4144.359, 4184.487, 4899.103, 4136.41, 4138.974, 0, 0, []
1649066940.8629, 48, 0, 4132.821, 4131.795, 4129.744, 4136.667, 4135.256, 4128.077, 4130.385, 4133.333, 4135, 4141.154, 4185.641, 4901.154, 4138.59, 4141.667, 0, 0, []
1649066940.8709, 49, 0, 4130.641, 4129.615, 4132.308, 4137.308, 4135.769, 4129.615, 4124.359, 4135, 4136.538, 4137.308, 4196.923, 4901.282, 4134.487, 4139.103, 0, 0, []
1649066940.8788, 50, 0, 4128.974, 4133.59, 4135, 4136.154, 4136.667, 4133.077, 4129.231, 4136.282, 4137.051, 4140.128, 4197.179, 4900.897, 4134.231, 4140, 0, 0, []
1649066940.8866, 51, 0, 4130.513, 4135.513, 4134.103, 4135.385, 4135.897, 4131.923, 4137.179, 4136.282, 4136.923, 4139.103, 4185.385, 4905.513, 4137.308, 4142.692, 0, 0, []
1649066940.8945, 52, 0, 4132.821, 4130.385, 4133.718, 4136.795, 4136.154, 4131.282, 4134.872, 4136.154, 4137.308, 4136.026, 4183.462, 4906.154, 4134.359, 4140, 0, 0, []
1649066940.9025, 53, 0, 4133.974, 4131.795, 4130.256, 4136.41, 4136.282, 4133.077, 4129.103, 4136.282, 4136.923, 4137.821, 4187.564, 4901.795, 4135, 4138.205, 0, 0, []
1649066940.9104, 54, 0, 4132.436, 4132.692, 4131.154, 4135.897, 4136.154, 4132.436, 4132.436, 4136.154, 4134.744, 4137.821, 4184.744, 4903.205, 4134.744, 4138.333, 0, 0, []
1649066940.9182, 55, 0, 4135.128, 4132.949, 4135.897, 4136.282, 4136.154, 4132.821, 4135.513, 4136.41, 4134.487, 4136.923, 4183.462, 4903.846, 4135, 4143.205, 0, 0, []
1649066940.926, 56, 0, 4135.769, 4133.718, 4136.282, 4135.897, 4136.154, 4131.667, 4130.385, 4135.769, 4137.692, 4137.179, 4186.026, 4900.513, 4137.692, 4144.231, 0, 0, []
1649066940.9338, 57, 0, 4129.744, 4133.077, 4134.615, 4136.026, 4136.154, 4130.128, 4126.282, 4134.487, 4138.59, 4136.667, 4185.641, 4900.513, 4135.769, 4137.308, 0, 0, []
1649066940.9418, 58, 0, 4129.744, 4131.667, 4132.308, 4135.897, 4136.154, 4131.538, 4130.641, 4134.744, 4137.051, 4137.051, 4185.513, 4901.538, 4136.667, 4136.154, 0, 0, []
1649066940.9497, 59, 0, 4133.718, 4126.282, 4133.846, 4135.513, 4136.154, 4129.872, 4136.154, 4135.513, 4136.026, 4136.923, 4185, 4901.41, 4136.667, 4137.821, 0, 0, []
1649066940.9577, 60, 0, 4134.872, 4128.205, 4133.077, 4135.769, 4136.154, 4131.41, 4133.333, 4135.385, 4136.154, 4136.795, 4184.744, 4903.333, 4134.487, 4140, 0, 0, []
1649066940.9655, 61, 0, 4132.179, 4132.949, 4130.128, 4136.667, 4136.154, 4132.308, 4130.769, 4135.256, 4136.795, 4137.179, 4185.769, 4901.923, 4134.615, 4140.897, 0, 0, []
1649066940.9735, 62, 0, 4132.436, 4132.179, 4132.692, 4136.154, 4136.154, 4129.231, 4134.744, 4136.154, 4136.026, 4136.667, 4185.385, 4900.385, 4133.333, 4139.487, 0, 0, []
1649066940.9814, 63, 0, 4136.795, 4132.949, 4133.077, 4134.872, 4136.154, 4130.128, 4135.513, 4136.41, 4135.513, 4136.667, 4183.718, 4900.769, 4134.487, 4141.538, 0, 0, []
1649066940.9894, 64, 0, 4134.487, 4131.154, 4132.692, 4137.051, 4136.154, 4130.769, 4132.821, 4136.154, 4137.179, 4138.462, 4187.692, 4902.179, 4132.564, 4140, 0, 0, []
1649066940.9973, 65, 0, 4131.923, 4131.795, 4132.436, 4138.59, 4136.154, 4130.128, 4131.41, 4136.282, 4137.051, 4138.333, 4191.026, 4901.538, 4133.077, 4137.949, 0, 0, []
1649066941.0052, 66, 0, 4134.359, 4132.564, 4131.795, 4136.154, 4136.154, 4130.385, 4133.205, 4136.026, 4136.41, 4137.821, 4186.795, 4897.821, 4137.051, 4139.744, 0, 0, []
1649066941.0131, 67, 0, 4132.436, 4129.231, 4135, 4135.385, 4136.154, 4130, 4134.872, 4134.615, 4138.333, 4138.077, 4184.231, 4899.103, 4131.154, 4137.692, 0, 0, []
1649066941.0211, 68, 0, 4131.282, 4129.359, 4133.333, 4137.179, 4136.154, 4130.256, 4133.077, 4134.487, 4138.462, 4138.333, 4186.667, 4904.231, 4130.641, 4138.974, 0, 0, []
1649066941.029, 69, 0, 4132.692, 4127.564, 4130.513, 4136.795, 4136.154, 4128.462, 4135.513, 4135.897, 4136.154, 4138.077, 4188.462, 4906.282, 4136.667, 4140.513, 0, 0, []
1649066941.037, 70, 0, 4132.692, 4129.359, 4134.872, 4135.385, 4136.154, 4128.333, 4137.308, 4136.41, 4135.641, 4137.436, 4185, 4903.333, 4135.641, 4138.974, 0, 0, []
1649066941.0448, 71, 0, 4132.051, 4135.769, 4135.769, 4135.769, 4136.154, 4130.513, 4131.667, 4136.154, 4136.282, 4138.462, 4186.026, 4899.487, 4133.59, 4140.128, 0, 0, []
1649066941.0526, 72, 0, 4130.385, 4132.821, 4133.974, 4135.641, 4136.154, 4130.128, 4131.538, 4136.282, 4136.154, 4139.615, 4193.205, 4899.872, 4133.59, 4139.231, 0, 0, []
1649066941.0605, 73, 0, 4131.026, 4130.513, 4133.077, 4134.744, 4136.154, 4129.103, 4135, 4136.282, 4137.179, 4137.564, 4191.923, 4900.769, 4137.308, 4140.256, 0, 0, []
1649066941.0683, 74, 0, 4133.333, 4133.59, 4135.769, 4135.128, 4136.154, 4128.974, 4131.667, 4136.41, 4136.795, 4135.128, 4185.897, 4901.282, 4137.051, 4139.359, 0, 0, []
1649066941.0762, 75, 0, 4132.692, 4136.026, 4138.205, 4135.256, 4136.154, 4130.128, 4133.333, 4136.154, 4135.128, 4136.795, 4185.513, 4900, 4132.308, 4137.949, 0, 0, []
1649066941.0839, 76, 0, 4131.154, 4136.41, 4135.513, 4135, 4136.154, 4129.231, 4132.692, 4135.256, 4136.538, 4138.205, 4187.179, 4901.795, 4133.205, 4140.513, 0, 0, []
1649066941.0918, 77, 0, 4132.051, 4132.821, 4134.615, 4137.051, 4136.154, 4128.718, 4125.897, 4134.487, 4137.692, 4135.641, 4192.949, 4905.641, 4135.385, 4138.718, 0, 0, []
1649066941.0996, 78, 0, 4135.128, 4132.308, 4131.154, 4138.462, 4136.154, 4132.308, 4129.231, 4133.974, 4136.41, 4135.641, 4195.385, 4902.692, 4137.821, 4138.974, 0, 0, []
1649066941.1075, 79, 0, 4132.308, 4133.974, 4129.103, 4136.026, 4136.154, 4130.641, 4131.667, 4135.128, 4136.538, 4138.718, 4189.487, 4900.256, 4135.128, 4140.128, 0, 0, []
1649066941.1153, 80, 0, 4130.385, 4136.026, 4134.615, 4135.385, 4136.154, 4129.359, 4128.077, 4136.923, 4138.59, 4139.615, 4185.385, 4901.667, 4131.154, 4140.769, 0, 0, []
1649066941.1231, 81, 0, 4132.692, 4134.615, 4137.692, 4136.667, 4136.154, 4132.179, 4130.385, 4137.436, 4137.436, 4137.949, 4186.41, 4899.872, 4134.231, 4142.308, 0, 0, []
1649066941.1309, 82, 0, 4130, 4128.462, 4135, 4136.923, 4136.154, 4130, 4132.949, 4137.179, 4134.615, 4137.436, 4191.026, 4901.154, 4136.154, 4138.59, 0, 0, []
1649066941.1388, 83, 0, 4130.128, 4131.41, 4129.744, 4136.538, 4136.538, 4127.949, 4131.41, 4137.179, 4135.513, 4136.538, 4197.051, 4903.333, 4138.077, 4139.231, 0, 0, []
1649066941.1466, 84, 0, 4133.205, 4133.846, 4130.769, 4135.385, 4136.026, 4130.641, 4133.718, 4136.795, 4135.897, 4136.923, 4191.538, 4899.744, 4136.41, 4141.282, 0, 0, []
1649066941.1545, 85, 0, 4131.923, 4130, 4135.513, 4135.256, 4135.641, 4132.692, 4131.923, 4136.154, 4134.103, 4139.872, 4181.923, 4898.846, 4132.692, 4139.615, 0, 0, []
1649066941.1622, 86, 0, 4130.385, 4130.128, 4134.872, 4136.667, 4137.692, 4130.641, 4127.692, 4135.769, 4135.256, 4140.641, 4185.769, 4903.205, 4136.41, 4139.615, 0, 0, []
1649066941.1702, 87, 0, 4129.487, 4128.333, 4134.744, 4136.923, 4134.615, 4127.821, 4136.923, 4134.744, 4137.564, 4138.333, 4188.077, 4904.103, 4137.949, 4137.821, 0, 0, []
1649066941.1781, 88, 0, 4131.282, 4127.436, 4132.436, 4136.538, 4132.308, 4131.538, 4139.103, 4133.974, 4136.667, 4137.051, 4183.846, 4901.667, 4137.821, 4139.615, 0, 0, []
1649066941.1861, 89, 0, 4133.974, 4130.385, 4130.641, 4136.154, 4134.359, 4133.462, 4127.564, 4134.744, 4136.282, 4137.179, 4185.769, 4902.051, 4137.564, 4143.077, 0, 0, []
1649066941.194, 90, 0, 4133.333, 4132.692, 4137.051, 4136.41, 4134.103, 4129.615, 4126.923, 4136.026, 4137.436, 4138.333, 4185.385, 4903.077, 4134.231, 4140.256, 0, 0, []
1649066941.2017, 91, 0, 4132.179, 4129.872, 4139.359, 4136.795, 4134.103, 4128.205, 4133.59, 4136.667, 4138.205, 4141.795, 4185.128, 4900.897, 4134.103, 4138.462, 0, 0, []
1649066941.2096, 92, 0, 4131.282, 4125.385, 4134.487, 4137.821, 4135.385, 4129.231, 4135.769, 4136.41, 4138.718, 4142.949, 4187.564, 4902.051, 4131.795, 4138.59, 0, 0, []
1649066941.2174, 93, 0, 4132.179, 4129.744, 4131.026, 4136.538, 4131.923, 4130.385, 4133.205, 4136.026, 4136.923, 4138.333, 4187.436, 4902.821, 4132.436, 4139.615, 0, 0, []
1649066941.2253, 94, 0, 4132.179, 4131.667, 4133.846, 4136.026, 4126.154, 4129.103, 4128.205, 4136.282, 4135, 4138.462, 4186.795, 4898.718, 4135.897, 4140.897, 0, 0, []
1649066941.2331, 95, 0, 4130.128, 4127.436, 4135, 4137.308, 4130.128, 4130, 4128.846, 4136.667, 4136.41, 4142.564, 4186.282, 4898.59, 4134.872, 4139.231, 0, 0, []
1649066941.2409, 96, 0, 4132.564, 4132.179, 4129.487, 4135.385, 4137.179, 4131.795, 4131.41, 4136.026, 4137.179, 4139.872, 4185.897, 4902.179, 4138.462, 4139.872, 0, 0, []
1649066941.2487, 97, 0, 4133.077, 4135.897, 4132.692, 4134.744, 4137.308, 4128.333, 4127.949, 4134.744, 4134.487, 4136.282, 4185.385, 4901.667, 4137.051, 4138.205, 0, 0, []
1649066941.2566, 98, 0, 4132.308, 4133.077, 4138.333, 4136.538, 4135.385, 4128.333, 4128.59, 4135.128, 4134.231, 4139.231, 4184.487, 4898.846, 4132.051, 4137.821, 0, 0, []
1649066941.2644, 99, 0, 4132.436, 4130, 4133.846, 4136.538, 4135.128, 4130.385, 4130.513, 4136.282, 4136.026, 4138.59, 4185.513, 4898.846, 4134.231, 4139.615, 0, 0, []
1649066941.2724, 100, 0, 4131.538, 4129.872, 4131.282, 4135.641, 4136.667, 4128.59, 4129.359, 4136.282, 4135.513, 4135.513, 4188.077, 4901.026, 4135.128, 4138.205, 0, 0, []
1649066941.2802, 101, 0, 4132.436, 4132.051, 4133.333, 4135.897, 4135.641, 4128.077, 4129.359, 4136.026, 4135.128, 4138.718, 4188.462, 4900.513, 4136.282, 4140.769, 0, 0, []
1649066941.2882, 102, 0, 4131.795, 4128.59, 4135, 4136.795, 4135, 4128.333, 4127.308, 4136.282, 4134.615, 4140.513, 4185.641, 4899.744, 4133.974, 4140.641, 0, 0, []
1649066941.2961, 103, 0, 4132.436, 4128.205, 4132.692, 4136.538, 4134.872, 4129.103, 4126.667, 4136.282, 4133.59, 4138.846, 4184.487, 4900.385, 4131.41, 4139.359, 0, 0, []
1649066941.3041, 104, 0, 4132.821, 4132.821, 4128.59, 4135.769, 4134.103, 4131.282, 4129.231, 4136.154, 4135.641, 4139.359, 4185.256, 4902.821, 4135.769, 4141.026, 0, 0, []
1649066941.312, 105, 0, 4130.769, 4131.667, 4133.462, 4135.897, 4134.487, 4131.667, 4129.359, 4136.154, 4138.077, 4139.615, 4185, 4904.872, 4136.667, 4139.103, 0, 0, []
1649066941.3199, 106, 0, 4131.538, 4134.487, 4136.923, 4136.795, 4134.615, 4129.487, 4128.846, 4136.154, 4138.205, 4139.359, 4184.487, 4903.462, 4136.154, 4138.462, 0, 0, []
1649066941.3278, 107, 0, 4132.821, 4136.026, 4134.487, 4135.897, 4134.231, 4129.231, 4132.692, 4136.154, 4138.205, 4139.359, 4185.385, 4902.949, 4135.385, 4138.846, 0, 0, []
1649066941.3358, 108, 0, 4133.59, 4133.846, 4133.974, 4134.872, 4134.615, 4133.333, 4132.308, 4136.154, 4137.179, 4139.359, 4185, 4902.179, 4134.615, 4141.282, 0, 0, []
1649066941.3437, 109, 0, 4133.077, 4135.513, 4135.513, 4136.538, 4136.026, 4133.846, 4130.385, 4136.154, 4136.795, 4139.359, 4183.846, 4901.41, 4135.385, 4143.333, 0, 0, []
1649066941.3517, 110, 0, 4131.154, 4134.231, 4135.513, 4138.718, 4136.154, 4129.359, 4136.795, 4136.154, 4138.077, 4139.359, 4187.308, 4904.231, 4132.821, 4138.59, 0, 0, []
1649066941.3595, 111, 0, 4133.462, 4133.846, 4130.385, 4137.692, 4134.872, 4129.615, 4134.744, 4136.154, 4138.205, 4139.359, 4189.231, 4904.359, 4135.897, 4136.538, 0, 0, []
1649066941.3673, 112, 0, 4134.487, 4134.103, 4132.692, 4135.256, 4134.487, 4130.641, 4125.128, 4136.154, 4136.538, 4139.359, 4186.538, 4903.205, 4137.179, 4138.333, 0, 0, []
1649066941.3752, 113, 0, 4131.282, 4134.231, 4135.897, 4135.769, 4134.744, 4130.769, 4126.795, 4136.154, 4136.154, 4139.359, 4186.026, 4903.333, 4132.308, 4140.256, 0, 0, []
1649066941.383, 114, 0, 4131.154, 4136.026, 4129.744, 4137.051, 4134.487, 4131.667, 4130.256, 4136.154, 4137.051, 4139.359, 4187.821, 4903.59, 4133.974, 4142.051, 0, 0, []
1649066941.3909, 115, 0, 4132.051, 4132.564, 4132.436, 4136.538, 4134.359, 4129.359, 4129.359, 4136.154, 4136.795, 4139.359, 4188.205, 4905, 4134.359, 4138.333, 0, 0, []
1649066941.3987, 116, 0, 4133.333, 4131.795, 4137.436, 4135.641, 4134.487, 4129.744, 4128.205, 4136.154, 4136.667, 4139.359, 4187.308, 4902.692, 4133.462, 4137.692, 0, 0, []
1649066941.4065, 117, 0, 4132.692, 4133.333, 4136.282, 4135.769, 4134.487, 4129.359, 4126.538, 4136.154, 4136.667, 4139.359, 4186.538, 4899.615, 4133.205, 4139.744, 0, 0, []
1649066941.4143, 118, 0, 4131.026, 4134.231, 4134.872, 4135.641, 4134.487, 4128.333, 4128.59, 4136.154, 4136.41, 4139.359, 4186.667, 4903.205, 4133.59, 4138.846, 0, 0, []
1649066941.4222, 119, 0, 4132.692, 4132.436, 4133.205, 4135.128, 4134.487, 4130.769, 4131.667, 4136.154, 4136.795, 4139.359, 4187.436, 4903.205, 4136.795, 4140.641, 0, 0, []
1649066941.43, 120, 0, 4132.821, 4128.974, 4133.59, 4136.026, 4134.487, 4130.769, 4129.359, 4136.154, 4138.59, 4139.231, 4185.641, 4899.231, 4134.744, 4140.128, 0, 0, []
1649066941.4379, 121, 0, 4132.436, 4132.179, 4133.077, 4135.897, 4134.487, 4131.026, 4127.436, 4136.154, 4138.718, 4139.103, 4184.359, 4900.385, 4135, 4139.744, 0, 0, []
1649066941.4456, 122, 0, 4131.795, 4132.564, 4131.923, 4134.872, 4134.487, 4130.513, 4128.974, 4136.154, 4137.051, 4140.256, 4186.282, 4902.692, 4136.41, 4139.615, 0, 0, []
1649066941.4535, 123, 0, 4130.256, 4128.974, 4131.667, 4135.256, 4134.487, 4129.744, 4128.59, 4136.154, 4136.923, 4138.974, 4186.41, 4900.641, 4133.59, 4137.436, 0, 0, []
1649066941.4613, 124, 0, 4132.436, 4133.59, 4131.282, 4136.538, 4134.487, 4131.795, 4126.154, 4136.154, 4137.821, 4138.462, 4185.897, 4900.513, 4137.051, 4139.615, 0, 0, []
1649066941.4693, 125, 0, 4132.821, 4134.103, 4132.821, 4136.41, 4134.487, 4131.154, 4127.692, 4136.154, 4138.333, 4143.205, 4186.154, 4905, 4135.769, 4139.487, 0, 0, []
1649066941.4772, 126, 0, 4133.846, 4131.154, 4132.308, 4136.026, 4134.487, 4129.744, 4128.077, 4136.154, 4137.308, 4142.692, 4186.154, 4906.282, 4132.179, 4140.385, 0, 0, []
1649066941.4851, 127, 0, 4133.59, 4131.538, 4132.564, 4135.641, 4134.487, 4130.128, 4127.692, 4136.282, 4135.513, 4136.41, 4186.154, 4903.077, 4136.154, 4141.538, 57, 0, []
1649066941.493, 0, 0, 4130.256, 4131.026, 4135.513, 4135.513, 4134.487, 4131.41, 4130.256, 4136.154, 4135.897, 4135.641, 4186.154, 4901.282, 4136.282, 4138.333, 0, 0, []
1649066941.501, 1, 0, 4131.154, 4133.462, 4133.333, 4135.897, 4134.487, 4130.513, 4131.026, 4135.897, 4138.462, 4138.205, 4186.026, 4902.179, 4134.103, 4138.718, 0, 0, []
1649066941.5089, 2, 0, 4132.949, 4131.538, 4133.974, 4135.769, 4134.487, 4128.59, 4133.974, 4136.538, 4138.718, 4137.051, 4186.026, 4903.077, 4134.231, 4138.205, 0, 0, []
1649066941.5167, 3, 0, 4133.205, 4130, 4135.897, 4135.769, 4134.487, 4130.897, 4132.821, 4135.897, 4137.179, 4137.564, 4186.154, 4900.897, 4135.513, 4139.487, 0, 0, []
1649066941.5245, 4, 0, 4132.051, 4135, 4131.795, 4135.897, 4134.487, 4130, 4126.795, 4134.872, 4138.205, 4139.359, 4185.897, 4900.256, 4134.359, 4141.154, 0, 0, []
1649066941.5323, 5, 0, 4131.282, 4133.59, 4132.692, 4135.641, 4134.487, 4127.949, 4127.692, 4136.282, 4138.077, 4137.179, 4186.026, 4903.846, 4133.718, 4138.333, 0, 0, []
1649066941.5402, 6, 0, 4133.59, 4131.026, 4136.154, 4135.256, 4134.487, 4130.256, 4131.282, 4137.179, 4137.051, 4136.154, 4186.923, 4904.103, 4136.923, 4139.615, 0, 0, []
1649066941.548, 7, 0, 4133.205, 4131.795, 4135.897, 4136.026, 4134.359, 4129.359, 4134.615, 4136.026, 4137.692, 4136.41, 4187.051, 4901.282, 4133.462, 4139.615, 0, 0, []
1649066941.556, 8, 0, 4133.846, 4134.487, 4132.308, 4136.795, 4134.487, 4129.103, 4134.231, 4136.154, 4137.308, 4136.282, 4186.282, 4901.026, 4133.462, 4138.59, 0, 0, []
1649066941.5638, 9, 0, 4135.513, 4133.974, 4129.359, 4135.128, 4134.615, 4130.256, 4130.897, 4136.538, 4136.026, 4136.282, 4186.026, 4900.385, 4137.821, 4139.615, 0, 0, []
1649066941.5718, 10, 0, 4132.179, 4133.205, 4134.615, 4135.128, 4134.103, 4129.103, 4127.949, 4135.128, 4136.795, 4135.897, 4186.282, 4899.744, 4134.487, 4138.846, 0, 0, []
1649066941.5797, 11, 0, 4130.128, 4133.205, 4136.538, 4137.564, 4135, 4130, 4127.949, 4134.615, 4137.949, 4136.154, 4186.154, 4901.026, 4135.256, 4141.538, 0, 0, []
1649066941.5877, 12, 0, 4130.385, 4127.564, 4134.359, 4138.333, 4137.179, 4129.231, 4135.641, 4135.256, 4135.769, 4136.923, 4186.282, 4903.59, 4137.179, 4139.744, 0, 0, []
1649066941.5956, 13, 0, 4131.41, 4130.385, 4134.103, 4135.897, 4137.692, 4126.795, 4139.872, 4135, 4135, 4135.128, 4186.282, 4902.821, 4134.231, 4136.026, 0, 0, []
1649066941.6035, 14, 0, 4132.821, 4137.179, 4134.231, 4134.615, 4136.282, 4129.103, 4130.513, 4135, 4136.795, 4136.923, 4186.026, 4902.308, 4135.641, 4139.744, 0, 0, []
1649066941.6114, 15, 0, 4131.41, 4133.846, 4133.59, 4135.897, 4136.026, 4131.41, 4121.154, 4135, 4136.667, 4141.41, 4186.667, 4903.974, 4136.282, 4139.231, 0, 0, []
1649066941.6194, 16, 0, 4131.282, 4131.667, 4131.154, 4135.641, 4137.051, 4129.103, 4127.692, 4135, 4136.026, 4141.026, 4187.308, 4903.462, 4135.897, 4136.795, 0, 0, []
1649066941.6273, 17, 0, 4130, 4131.154, 4132.436, 4135.385, 4135.897, 4126.667, 4131.667, 4135, 4136.41, 4139.231, 4186.923, 4902.564, 4133.974, 4137.436, 0, 0, []
1649066941.6353, 18, 0, 4130.128, 4132.308, 4134.103, 4136.026, 4134.231, 4130.385, 4125.513, 4135, 4136.667, 4138.974, 4186.41, 4901.923, 4131.282, 4140.128, 0, 0, []
1649066941.6431, 19, 0, 4133.59, 4131.538, 4132.692, 4136.282, 4135.256, 4132.564, 4125.641, 4135, 4135.513, 4137.821, 4186.538, 4900.641, 4134.359, 4141.923, 0, 0, []
1649066941.6511, 20, 0, 4132.821, 4128.462, 4133.718, 4136.538, 4136.154, 4130, 4129.103, 4135, 4134.744, 4137.051, 4186.282, 4900.641, 4136.154, 4138.462, 0, 0, []
1649066941.659, 21, 0, 4131.667, 4133.846, 4131.538, 4135.513, 4133.974, 4131.154, 4128.077, 4135, 4137.308, 4136.923, 4186.026, 4902.436, 4136.667, 4139.615, 0, 0, []
1649066941.667, 22, 0, 4131.795, 4133.077, 4129.615, 4134.872, 4132.436, 4130.641, 4133.846, 4134.872, 4138.974, 4136.026, 4186.282, 4903.462, 4134.359, 4141.667, 0, 0, []
1649066941.6749, 23, 0, 4132.436, 4127.051, 4133.718, 4136.154, 4134.487, 4130.513, 4141.41, 4135.256, 4137.179, 4137.436, 4186.282, 4903.846, 4132.821, 4138.974, 0, 0, []
1649066941.6826, 24, 0, 4133.846, 4130, 4133.974, 4136.667, 4135.385, 4133.077, 4130.513, 4135, 4135.385, 4139.615, 4186.026, 4899.872, 4137.179, 4137.692, 0, 0, []
1649066941.6905, 25, 0, 4132.564, 4129.103, 4131.795, 4136.154, 4134.744, 4130.385, 4121.795, 4134.744, 4136.154, 4138.462, 4186.41, 4898.718, 4134.359, 4138.333, 0, 0, []
1649066941.6983, 26, 0, 4132.436, 4128.333, 4133.462, 4135.385, 4135.513, 4130.256, 4129.872, 4136.282, 4137.436, 4138.59, 4186.282, 4902.436, 4133.59, 4141.667, 0, 0, []
1649066941.7062, 27, 0, 4132.692, 4132.564, 4135.256, 4135.128, 4135.513, 4130.385, 4131.923, 4137.564, 4136.923, 4139.872, 4184.872, 4900.385, 4137.436, 4141.795, 0, 0, []
1649066941.714, 28, 0, 4130.769, 4133.846, 4134.487, 4135.256, 4134.487, 4128.974, 4128.59, 4136.795, 4136.923, 4138.59, 4184.615, 4898.718, 4136.154, 4139.359, 0, 0, []
1649066941.7218, 29, 0, 4130.513, 4133.077, 4132.308, 4135.256, 4135, 4129.744, 4127.821, 4136.026, 4138.59, 4137.179, 4185.513, 4901.282, 4135.641, 4141.795, 0, 0, []
1649066941.7296, 30, 0, 4132.179, 4132.436, 4135.897, 4135, 4135.385, 4130.128, 4128.718, 4136.41, 4138.462, 4137.564, 4185, 4900.256, 4132.949, 4140.513, 0, 0, []
1649066941.7375, 31, 0, 4134.744, 4132.179, 4134.359, 4135.641, 4135.128, 4131.538, 4128.974, 4136.41, 4136.154, 4138.077, 4184.359, 4897.949, 4132.179, 4136.538, 0, 0, []
1649066941.7453, 32, 0, 4132.051, 4129.103, 4130.385, 4136.667, 4136.282, 4132.051, 4132.308, 4136.282, 4134.744, 4138.205, 4185.256, 4902.179, 4134.487, 4135.128, 0, 0, []
1649066941.7532, 33, 0, 4128.59, 4129.487, 4135.385, 4136.667, 4136.41, 4130.513, 4135.128, 4136.282, 4135, 4137.692, 4185.769, 4904.103, 4133.462, 4137.179, 0, 0, []
